Date,Open,High,Low,Close,Volume
2013-05-01,32405,32569,31732,31935,11390500
2013-05-02,31926,32542,31796,32372,17244000
2013-05-03,32000,32320,31751,32228,8996900
2013-05-06,32293,32489,32245,32488,15551500
2013-05-07,32540,32856,31752,32017,17313000
2013-05-08,31837,32184,31757,32019,18351400
2013-05-09,32012,32308,30868,31238,12314200
2013-05-10,31132,31141,30899,30935,11578800
2013-05-13,30946,31078,30617,30828,15060700
2013-05-14,30957,31054,30342,30372,14497700
2013-05-15,30256,30323,30096,30253,13216000
2013-05-16,30347,30421,30112,30282,11123500
2013-05-17,30153,30617,30053,30319,15052400
2013-05-20,30388,30461,29322,29442,12739900
2013-05-21,29375,29443,29252,29299,15004800
2013-05-22,29374,29385,29065,29194,14998900
2013-05-23,29091,29239,28683,28831,11031100
2013-05-24,28703,28759,28416,28429,9274100
2013-05-27,28471,29385,28103,29191,13262800
2013-05-28,29363,29660,29327,29518,15047200
2013-05-29,29657,30130,29583,29912,12992200
2013-05-30,30182,30520,30062,30396,17334000
2013-05-31,30577,30719,29834,29977,13367900
2013-06-03,30115,30133,29830,29848,15293000
2013-06-04,29972,30156,29038,29098,14869900
2013-06-05,28970,29384,28716,29157,12648200
2013-06-06,29319,29438,28164,28369,18440600
2013-06-07,28289,28417,27913,28070,13157700
2013-06-10,28071,28361,27783,28351,18537900
2013-06-11,28217,28891,28038,28553,15396800
2013-06-12,28524,28776,27980,28149,11301500
2013-06-13,28281,28619,27667,27784,15606900
2013-06-14,27764,28567,27648,28285,15884700
2013-06-17,28161,28601,27904,28449,23203600
2013-06-18,28235,28433,27961,28235,12054800
2013-06-19,28312,28483,28258,28279,13224100
2013-06-20,28264,28404,28083,28315,18793700
2013-06-21,28317,28448,27842,27878,18894400
2013-06-24,27831,28108,27423,27652,12164500
2013-06-25,27695,28088,26667,26839,15345100
2013-06-26,26755,26946,26725,26921,8698300
2013-06-27,26970,26979,26906,26946,14165600
2013-06-28,26959,27472,26775,27333,13589900
2013-07-01,27321,27976,27227,27721,18303100
2013-07-02,27869,27992,27300,27535,13144700
2013-07-03,27563,28227,27333,28149,17968500
2013-07-04,28002,28169,27821,27850,15917100
2013-07-05,28022,28420,27957,28208,15545600
2013-07-08,28345,28419,27982,27991,9988800
2013-07-09,27987,28065,27550,27738,15363700
2013-07-10,27882,28071,26845,27249,15578500
2013-07-11,27240,27282,27169,27217,16060600
2013-07-12,27233,28101,27231,28082,17102600
2013-07-15,27864,28194,27706,28132,12688000
2013-07-16,28271,28370,28161,28307,19219800
2013-07-17,28230,28335,28000,28160,14419500
2013-07-18,28149,28406,28054,28348,12559100
2013-07-19,28379,28610,28219,28584,17293900
2013-07-22,28584,28930,28449,28763,15023500
2013-07-23,28785,29481,28622,29308,16050800
2013-07-24,29369,29383,28881,29281,14688800
2013-07-25,29375,29628,29152,29438,13661100
2013-07-26,29397,30345,29182,30066,13582700
2013-07-29,29778,30316,29632,30312,14909400
2013-07-30,30325,30388,29811,29976,16418200
2013-07-31,30081,30842,29936,30498,15167700
2013-08-01,30498,30776,30457,30753,17418300
2013-08-02,30683,30762,30213,30387,15110900
2013-08-05,30594,30596,30000,30039,15228100
2013-08-06,29961,30055,29695,29857,16640500
2013-08-07,29802,30223,29709,30189,14825200
2013-08-08,30116,30427,29851,30314,9636900
2013-08-09,30415,30837,30385,30718,16322800
2013-08-12,30565,32106,30515,31779,10757300
2013-08-13,31715,32895,31399,32537,12184900
2013-08-14,32539,32884,32374,32562,19373500
2013-08-15,32693,33001,32181,32235,13052600
2013-08-16,32541,33078,32503,32846,15964500
2013-08-19,33002,33111,32402,32495,14613900
2013-08-20,32507,32696,31870,32117,17810800
2013-08-21,32221,32229,32016,32042,18966700
2013-08-22,32034,32335,31797,32147,17131100
2013-08-23,32180,32714,31831,32008,15152000
2013-08-26,31966,32418,31938,32105,15837400
2013-08-27,32091,32208,30705,30896,14967800
2013-08-28,30828,30873,30521,30720,14373200
2013-08-29,30916,31153,30489,30719,22173900
2013-08-30,30743,31066,30539,31009,17166700
2013-09-02,31169,31483,30970,31143,14457300
2013-09-03,31068,31152,30845,31027,15910500
2013-09-04,31142,32167,31105,32112,12710200
2013-09-05,32047,32566,31744,32535,14864600
2013-09-06,32612,32810,32287,32795,14108000
2013-09-09,32723,33065,32463,32915,16161600
2013-09-10,32889,33278,32678,33103,19622500
2013-09-11,33026,33147,32513,32701,18203700
2013-09-12,32645,32899,32179,32212,11313600
2013-09-13,32259,32320,32088,32296,14286900
2013-09-16,31977,32153,31481,31563,15236800
2013-09-17,31761,31991,31466,31809,14177300
2013-09-18,31902,32261,31592,31617,12405400
2013-09-19,31573,32076,31474,31913,12345900
2013-09-20,32230,32309,31774,31947,12548100
2013-09-23,31908,31939,31469,31559,11439600
2013-09-24,31587,31878,30975,31231,15955400
2013-09-25,31496,31623,31001,31035,16681200
2013-09-26,31286,31594,31046,31590,17063100
2013-09-27,31510,32331,31259,32187,20394800
2013-09-30,32262,32283,31781,32081,11171300
2013-10-01,32053,32151,32028,32120,9781300
2013-10-02,32292,32338,31735,31743,13631500
2013-10-03,31629,32532,31535,32358,17084500
2013-10-04,32506,32724,32434,32446,12509800
2013-10-07,32473,32542,31970,32132,15676500
2013-10-08,32035,32259,31162,31528,13887700
2013-10-09,31528,31789,31184,31740,12624200
2013-10-10,31640,32809,31570,32564,19427300
2013-10-11,32462,32660,32443,32582,12959500
2013-10-14,32511,32807,31996,32154,12303600
2013-10-15,32293,32419,31717,31743,17707300
2013-10-16,31789,31811,31466,31471,19076400
2013-10-17,31520,31824,30088,30467,19203900
2013-10-18,30500,31042,30451,30837,15226700
2013-10-21,30940,31029,30357,30574,11530700
2013-10-22,30674,30680,29783,29784,15539000
2013-10-23,29885,29969,28522,28572,19272900
2013-10-24,28659,29054,28200,28699,12289700
2013-10-25,28791,29127,28627,28773,12801000
2013-10-28,28786,29618,28720,29340,14006200
2013-10-29,29527,29949,29466,29738,16460700
2013-10-30,29834,30049,29552,29552,18708600
2013-10-31,29372,29433,28541,28834,15874000
2013-11-01,29056,29147,28776,28906,14285800
2013-11-04,28973,28984,28530,28661,14098200
2013-11-05,28756,28787,28670,28683,16732500
2013-11-06,28653,29068,27966,28041,19158700
2013-11-07,28018,28021,27734,27915,14690800
2013-11-08,27895,27991,27765,27817,11041600
2013-11-11,27808,27826,27274,27314,16128700
2013-11-12,27303,27459,26526,26647,14596300
2013-11-13,26541,26828,25820,25829,8034700
2013-11-14,25812,25899,25781,25855,16811300
2013-11-15,25854,26306,25709,26294,14157800
2013-11-18,26143,26506,25889,26278,17468700
2013-11-19,26322,26365,25283,25344,11175500
2013-11-20,25351,25836,25173,25329,15736300
2013-11-21,25365,25508,24668,24742,14190500
2013-11-22,24647,24850,24638,24829,16314800
2013-11-25,24922,25553,24851,25441,18363900
2013-11-26,25577,26115,25545,25567,15038400
2013-11-27,25632,25673,24417,24657,16805700
2013-11-28,24828,25147,24793,25026,17529100
2013-11-29,24926,25310,24874,25145,14695700
2013-12-02,25135,25976,25073,25819,12677200
2013-12-03,25842,26169,25791,26001,16811800
2013-12-04,25990,26316,25973,26254,19441400
2013-12-05,26265,26328,25525,25600,14311800
2013-12-06,25391,26264,25158,26117,14931600
2013-12-09,26106,26153,25636,25666,16375500
2013-12-10,25833,25856,24860,24953,20261000
2013-12-11,24884,25148,24604,25134,13817100
2013-12-12,25158,25449,25131,25395,14052000
2013-12-13,25368,25973,25324,25916,9890600
2013-12-16,25994,26385,25943,26338,11721100
2013-12-17,26524,26566,26281,26472,15476400
2013-12-18,26516,26699,26056,26593,8993900
2013-12-19,26638,26937,26539,26913,9613900
2013-12-20,26805,27064,26672,27046,17417800
2013-12-23,27008,27285,26808,27216,11871100
2013-12-24,27133,27415,26348,26448,13464300
2013-12-25,26546,26662,26331,26406,19170400
2013-12-26,26511,26606,26113,26269,15528400
2013-12-27,26328,26555,26168,26456,14394000
2013-12-30,26354,26549,26079,26162,16144300
2013-12-31,26215,26611,26025,26507,13680600
2014-01-01,26568,26829,26464,26784,12156200
2014-01-02,26608,26644,26317,26362,17735600
2014-01-03,26397,26450,26265,26371,12941700
2014-01-06,26359,26665,26301,26572,11079500
2014-01-07,26486,26586,26141,26170,14497800
2014-01-08,26366,26519,25210,25300,17597800
2014-01-09,25259,25394,25198,25215,14721300
2014-01-10,25199,25342,24960,25306,17745800
2014-01-13,25085,25416,25030,25315,19520300
2014-01-14,25236,25717,24783,25706,15409800
2014-01-15,25744,25828,25712,25816,16745700
2014-01-16,25748,26445,25518,26407,15399700
2014-01-17,26488,26589,26124,26196,18056100
2014-01-20,26366,27276,26275,26810,15020600
2014-01-21,26916,27034,26631,26699,16565500
2014-01-22,26680,27075,26445,26885,9971500
2014-01-23,26670,26691,26059,26185,17269800
2014-01-24,26236,26292,25697,25902,19914900
2014-01-27,25826,26406,25570,26339,15509300
2014-01-28,26201,26661,26060,26364,13790900
2014-01-29,26445,26554,26183,26367,10787400
2014-01-30,26446,26521,25705,25925,12651200
2014-01-31,25985,26314,25975,26217,13224200
2014-02-03,26341,26482,25658,25853,9732100
2014-02-04,25997,26481,25770,26391,16121000
2014-02-05,26377,26662,26218,26619,13370600
2014-02-06,26450,26512,26408,26410,14284800
2014-02-07,26562,26662,26031,26108,12818600
2014-02-10,26077,26327,25903,25918,12690600
2014-02-11,25847,26066,25844,26057,16193200
2014-02-12,25901,26210,25571,26150,17817400
2014-02-13,25923,26295,25483,25565,11076300
2014-02-14,25577,25815,25506,25693,18605900
2014-02-17,25763,25766,25090,25312,19704400
2014-02-18,25255,26012,25249,25978,13166000
2014-02-19,25840,25842,25156,25301,15762100
2014-02-20,25196,25770,25051,25640,14418400
2014-02-21,25868,25894,24969,25217,15973900
2014-02-24,25105,25478,25094,25358,15225000
2014-02-25,25491,26054,25479,25786,20806400
2014-02-26,25795,26018,25539,25960,14232500
2014-02-27,25897,25957,25463,25538,14830400
2014-02-28,25400,25473,24990,24995,19545500
2014-03-03,24962,25596,24907,25525,19189300
2014-03-04,25471,25587,25055,25241,14243200
2014-03-05,25220,25723,25158,25524,17553900
2014-03-06,25510,25998,25380,25961,16810200
2014-03-07,26102,26175,25365,25367,11750800
2014-03-10,25561,26402,25500,26085,12785100
2014-03-11,26233,26310,25770,26040,19571100
2014-03-12,26170,26366,25966,25970,14436900
2014-03-13,25845,26077,25566,25615,16367100
2014-03-14,25605,25737,25448,25703,17429900
2014-03-17,25637,26143,25596,25881,13184300
2014-03-18,25906,26353,25851,26269,9524700
2014-03-19,26301,26715,26248,26657,12061500
2014-03-20,26541,27320,26221,27045,13942400
2014-03-21,27029,27277,26988,27002,18003700
2014-03-24,27016,27100,26928,26965,18917300
2014-03-25,27027,27223,26995,27013,17323500
2014-03-26,26964,27344,26801,27084,15232200
2014-03-27,26937,27766,26601,27570,19301400
2014-03-28,27586,27998,27491,27926,17983800
2014-03-31,27941,28215,27626,27857,11126300
2014-04-01,27809,27922,27334,27495,19704600
2014-04-02,27534,27592,26759,26764,12440600
2014-04-03,26636,26923,26618,26682,18369200
2014-04-04,26652,26873,26236,26689,19103200
2014-04-07,26438,26645,25928,25997,16943300
2014-04-08,26025,26054,25818,25869,16037200
2014-04-09,25975,26027,25898,25964,15099500
2014-04-10,25846,26086,25826,26046,11249800
2014-04-11,26254,26305,25469,25537,16484400
2014-04-14,25631,25662,25275,25303,18650500
2014-04-15,25328,25442,24456,24796,17842200
2014-04-16,24688,25193,24599,25102,17518000
2014-04-17,25221,25306,25183,25206,14664700
2014-04-18,25201,26246,25193,26150,12167800
2014-04-21,26208,26211,25738,25932,11073600
2014-04-22,26044,26515,25976,26495,13344100
2014-04-23,26490,26705,26333,26508,15930600
2014-04-24,26450,26706,26338,26541,12915200
2014-04-25,26517,27300,26503,26938,14138700
2014-04-28,26806,26894,25988,26217,12196800
2014-04-29,26161,26234,25649,25783,20730200
2014-04-30,25858,26559,25827,26344,14610200
2014-05-01,26264,26739,26213,26720,14444100
2014-05-02,26641,27557,26194,27432,12214200
2014-05-05,27438,27762,27214,27647,17519700
2014-05-06,27673,27748,27450,27460,11939900
2014-05-07,27418,27877,27338,27790,16272600
2014-05-08,27877,27973,27492,27617,14398700
2014-05-09,27690,27704,27445,27588,10445200
2014-05-12,27640,27953,27502,27538,14487800
2014-05-13,27543,27565,27167,27203,15011800
2014-05-14,27190,28157,27101,28024,14595500
2014-05-15,28017,28454,27812,28305,10306200
2014-05-16,28199,28517,28172,28353,17188800
2014-05-19,28319,28543,28110,28505,13403800
2014-05-20,28529,28891,28171,28272,13660800
2014-05-21,28275,28321,27956,28120,16401200
2014-05-22,28352,28429,28106,28163,15915500
2014-05-23,28288,28354,28178,28287,19656100
2014-05-26,28285,28400,27410,27435,15629000
2014-05-27,27386,28021,27322,27945,13803300
2014-05-28,27929,28053,27133,27148,13754000
2014-05-29,27033,27093,26683,26782,11311900
2014-05-30,26778,27094,26228,26264,11739500
2014-06-02,26363,26797,26064,26306,11061600
2014-06-03,26309,26402,25547,25664,16389100
2014-06-04,25868,26312,25821,26027,15682300
2014-06-05,26018,26495,25969,26284,8489600
2014-06-06,26323,26678,26199,26631,18841100
2014-06-09,26704,27038,26559,26932,21388800
2014-06-10,26986,27050,26550,26807,14498700
2014-06-11,26901,27007,26719,26899,15345900
2014-06-12,27031,27097,26286,26537,9366400
2014-06-13,26426,26464,26215,26376,12457000
2014-06-16,26346,26641,26245,26539,15812400
2014-06-17,26488,26503,25562,26072,13814400
2014-06-18,26179,26182,25754,25965,15687600
2014-06-19,25975,25996,25697,25786,12919700
2014-06-20,25877,26518,25785,26113,15182800
2014-06-23,26180,26501,25775,26312,11849800
2014-06-24,26293,26398,26135,26152,13460700
2014-06-25,26143,26502,25982,26449,15832200
2014-06-26,26346,27473,26295,27180,15335300
2014-06-27,27179,27713,27117,27600,10674100
2014-06-30,27717,27861,27454,27634,11429400
2014-07-01,27819,28030,27444,27682,11689000
2014-07-02,27620,27762,27268,27305,12504500
2014-07-03,27175,27311,27066,27097,13700400
2014-07-04,26974,27252,26964,27204,15640100
2014-07-07,27157,27413,26986,27348,12252100
2014-07-08,27423,27500,26722,26804,15003700
2014-07-09,26676,26856,26267,26340,11439400
2014-07-10,26226,26442,25817,25893,14568500
2014-07-11,25902,25990,25112,25481,16276500
2014-07-14,25441,25751,25159,25258,11950400
2014-07-15,25371,25450,25088,25207,14640300
2014-07-16,25081,25192,24559,24796,12756000
2014-07-17,24831,25046,24380,24560,14241700
2014-07-18,24521,24638,23709,23893,15760600
2014-07-21,23825,23914,23734,23821,13298100
2014-07-22,23681,24007,23469,23906,20659900
2014-07-23,24143,24302,23666,23727,14494400
2014-07-24,23763,23858,23197,23215,14551900
2014-07-25,23208,24084,23092,24012,16934700
2014-07-28,24026,24146,23674,23736,15708200
2014-07-29,23758,23965,23717,23878,14369700
2014-07-30,24010,24125,23038,23159,10471700
2014-07-31,23156,23247,22739,22918,16400000
2014-08-01,23047,23071,22883,22965,17936900
2014-08-04,23028,23080,22708,22940,14566000
2014-08-05,22884,23073,22780,22990,15532500
2014-08-06,23067,23250,22865,23008,12179900
2014-08-07,22969,23069,22708,22768,19944200
2014-08-08,22891,22917,22447,22482,15728600
2014-08-11,22418,22561,22405,22424,12811600
2014-08-12,22346,22349,22167,22219,8249200
2014-08-13,22355,22536,21887,22034,19581300
2014-08-14,22038,22226,21987,22161,19027200
2014-08-15,22150,22381,21937,22231,12683200
2014-08-18,22257,22410,22071,22089,17600800
2014-08-19,22104,22572,22033,22424,20551900
2014-08-20,22554,22677,22386,22401,8862500
2014-08-21,22448,22520,22107,22322,13749400
2014-08-22,22283,22764,22186,22580,11636800
2014-08-25,22528,22706,22475,22655,9007900
2014-08-26,22659,22671,22106,22155,12039700
2014-08-27,22349,22496,22282,22298,17051600
2014-08-28,22337,22487,21604,21801,16808200
2014-08-29,21734,21799,21661,21705,14465800
2014-09-01,21591,21952,21530,21794,11244000
2014-09-02,21769,22161,21567,21994,19341700
2014-09-03,21963,22020,21643,21717,12928700
2014-09-04,21770,21992,21582,21607,12185600
2014-09-05,21653,21998,21557,21843,15348900
2014-09-08,21880,22538,21588,22468,12036500
2014-09-09,22377,23144,22285,23093,14469400
2014-09-10,23122,23439,23027,23364,21558600
2014-09-11,23339,23941,23233,23911,17934300
2014-09-12,23953,24117,23720,23727,11972800
2014-09-15,23670,23771,23495,23648,14703800
2014-09-16,23633,23991,23626,23914,15986400
2014-09-17,23918,24236,23824,24182,15703600
2014-09-18,24295,24352,23556,23667,16003000
2014-09-19,23591,24258,23588,24057,27508500
2014-09-22,24058,24297,23593,23768,20011400
2014-09-23,23870,23919,23699,23730,16404800
2014-09-24,23814,23851,23161,23350,15296500
2014-09-25,23468,23658,23154,23235,12908400
2014-09-26,23070,23634,22813,23584,15916600
2014-09-29,23486,23506,23117,23161,10373500
2014-09-30,23250,23276,22871,22958,12237500
2014-10-01,22871,23033,22804,22963,16562300
2014-10-02,22860,23158,22746,23157,14073900
2014-10-03,23100,23876,23054,23721,18724200
2014-10-06,23836,23944,23662,23765,8556100
2014-10-07,23585,24303,23555,24119,18860200
2014-10-08,24113,24326,23508,23601,19299300
2014-10-09,23777,23824,23209,23430,11657800
2014-10-10,23341,23490,22474,22664,19061800
2014-10-13,22738,23134,22626,23040,14141200
2014-10-14,22951,23019,22732,22859,12448100
2014-10-15,22820,23112,22819,23061,13963000
2014-10-16,22885,22988,22707,22727,11763700
2014-10-17,22695,22739,22111,22386,12620900
2014-10-20,22264,22504,21861,22079,14921000
2014-10-21,22057,22164,21838,21868,19560900
2014-10-22,21823,21858,21705,21784,13671900
2014-10-23,21830,21952,21122,21275,11587700
2014-10-24,21318,21363,21040,21310,15402100
2014-10-27,21411,21490,21144,21489,13362900
2014-10-28,21297,21325,20901,20958,18655000
2014-10-29,21009,21096,20453,20518,12292300
2014-10-30,20410,20594,20045,20201,19513400
2014-10-31,20163,20249,19914,19955,11215200
2014-11-03,19982,20504,19903,20457,14949400
2014-11-04,20394,20735,20142,20681,10106300
2014-11-05,20655,20728,20134,20327,12764900
2014-11-06,20390,21190,20347,21126,13792200
2014-11-07,21220,21475,20970,21372,17604200
2014-11-10,21370,21397,20697,21001,7441800
2014-11-11,21209,21354,20434,20518,16123600
2014-11-12,20529,20773,20477,20639,17020500
2014-11-13,20672,20859,20086,20171,8656700
2014-11-14,20163,20361,20110,20227,13419400
2014-11-17,20367,20512,20238,20486,13711200
2014-11-18,20661,20676,20104,20253,15284700
2014-11-19,20237,20318,20011,20053,16823600
2014-11-20,20021,20115,19828,19829,17456700
2014-11-21,19638,20406,19583,20206,17497400
2014-11-24,20101,20472,19953,20402,16863100
2014-11-25,20505,20603,20405,20553,9797900
2014-11-26,20699,20853,20604,20808,17914000
2014-11-27,20799,20887,20755,20810,15033500
2014-11-28,20779,20871,20462,20632,14776400
2014-12-01,20818,20826,20673,20734,16116800
2014-12-02,20760,21018,20669,21012,16818100
2014-12-03,21035,21038,20916,20977,16598400
2014-12-04,21172,21292,20841,20922,10538100
2014-12-05,20956,21022,20551,20658,16766300
2014-12-08,20778,21123,20591,21078,11007100
2014-12-09,20962,21536,20925,21319,16393500
2014-12-10,21471,21721,21366,21395,13516800
2014-12-11,21301,21494,21169,21468,14245400
2014-12-12,21416,21696,21192,21598,12962000
2014-12-15,21554,21864,21444,21639,14513900
2014-12-16,21502,22110,21369,21957,9385800
2014-12-17,21842,22144,21829,22034,18558700
2014-12-18,22071,22322,21836,22289,17364000
2014-12-19,22255,22407,22195,22328,15772800
2014-12-22,22431,22489,22069,22167,13370000
2014-12-23,22186,22612,21859,22545,13749700
2014-12-24,22515,23040,22485,22937,8800000
2014-12-25,23089,23726,22837,23456,8079300
2014-12-26,23476,23511,23246,23332,15079400
2014-12-29,23326,23370,23041,23144,16667600
2014-12-30,23075,23258,22540,22566,9546900
2014-12-31,22618,22773,22604,22604,16183100
2015-01-01,22618,22639,22237,22364,16389600
2015-01-02,22478,22813,22461,22764,13673300
2015-01-05,22649,22697,22210,22415,13749200
2015-01-06,22087,22788,22046,22739,14076900
2015-01-07,22768,22780,22167,22368,14616200
2015-01-08,22519,22525,22266,22352,17412400
2015-01-09,22343,22782,22283,22774,10012800
2015-01-12,22905,23033,22452,22644,9282700
2015-01-13,22576,22868,22349,22788,9317800
2015-01-14,22671,23079,22652,23033,18649200
2015-01-15,23152,23218,22539,22620,13711700
2015-01-16,22681,23415,22653,23368,14056800
2015-01-19,23368,23425,22867,22947,20893700
2015-01-20,22942,23012,22705,22871,12364100
2015-01-21,22755,23052,22714,22954,17008800
2015-01-22,22966,23163,22804,23106,16457400
2015-01-23,23148,23488,23044,23453,18159400
2015-01-26,23367,23909,23047,23866,14647800
2015-01-27,23946,23967,23414,23438,14493200
2015-01-28,23502,23705,23250,23401,17223400
2015-01-29,23423,23459,22695,22747,13081700
2015-01-30,22560,22986,22326,22855,16988400
2015-02-02,22835,22843,22460,22660,13915500
2015-02-03,22635,22855,22542,22792,16643900
2015-02-04,22743,22904,22071,22271,16092100
2015-02-05,22285,22415,21928,21943,19899500
2015-02-06,22003,22213,21913,22119,17074700
2015-02-09,22140,22646,21984,22366,14680700
2015-02-10,22410,22712,22016,22285,18653200
2015-02-11,22352,22394,21894,22164,8024400
2015-02-12,22154,22155,21979,22012,11198500
2015-02-13,21925,21990,21711,21854,9948400
2015-02-16,21693,21731,21624,21691,17045800
2015-02-17,21760,22761,21729,22509,13892600
2015-02-18,22478,22922,22452,22756,14602400
2015-02-19,22626,22935,22195,22271,13437900
2015-02-20,22241,22361,21967,22158,13061400
2015-02-23,22342,22410,21861,21865,17101400
2015-02-24,21894,22093,21757,21936,19195000
2015-02-25,21918,22782,21892,22626,15507100
2015-02-26,22786,23135,22632,23044,15823700
2015-02-27,23055,23153,22999,23110,17970000
2015-03-02,23185,23493,23058,23260,17942500
2015-03-03,23169,23285,23092,23238,11436800
2015-03-04,23265,23335,22857,22930,13405900
2015-03-05,23007,23122,22711,22759,13452200
2015-03-06,22797,23256,22633,23137,17599500
2015-03-09,23214,23239,22621,22650,16689500
2015-03-10,22682,23144,22608,23080,17314100
2015-03-11,22921,23881,22860,23869,15376500
2015-03-12,23876,24006,23522,23910,12836400
2015-03-13,23887,24468,23655,24312,21744100
2015-03-16,24207,24445,24206,24393,11517200
2015-03-17,24383,24685,24281,24315,19059500
2015-03-18,24275,24498,23585,23647,14923300
2015-03-19,23656,23750,23322,23424,18360100
2015-03-20,23364,24009,23336,23961,12595300
2015-03-23,24033,24063,23927,24008,12634500
2015-03-24,24154,24228,23874,23920,18020900
2015-03-25,23913,24507,23730,24474,19507600
2015-03-26,24372,24503,24172,24468,19815600
2015-03-27,24569,24629,23702,23821,18750500
2015-03-30,23757,23826,23595,23662,15218500
2015-03-31,23530,24253,23292,24191,22326800
2015-04-01,24152,24746,24135,24604,13503000
2015-04-02,24579,24732,24353,24511,15452600
2015-04-03,24618,25027,24489,24816,13308200
2015-04-06,24806,24832,24600,24797,18527100
2015-04-07,24733,25942,24674,25689,13139700
2015-04-08,25673,26068,25518,25980,16606900
2015-04-09,25795,26647,25747,26443,19657100
2015-04-10,26575,26685,26454,26648,9943100
2015-04-13,26617,27133,26600,27086,16658300
2015-04-14,27155,27493,27151,27376,15082700
2015-04-15,27391,27703,27334,27447,16390200
2015-04-16,27527,27630,27241,27309,12909000
2015-04-17,26933,27353,26823,27212,14537400
2015-04-20,27111,27305,26931,27202,17856900
2015-04-21,27085,27699,27001,27535,15351800
2015-04-22,27577,27841,27546,27829,15036200
2015-04-23,27766,28679,27757,28419,15343000
2015-04-24,28441,28473,28224,28388,17384300
2015-04-27,28315,28562,28235,28502,17282200
2015-04-28,28666,28928,27596,27712,19022100
2015-04-29,27748,27875,27377,27476,9628300
2015-04-30,27579,27610,27208,27260,17567600
2015-05-01,27247,27322,27115,27292,16806500
2015-05-04,27150,27445,27045,27375,16984300
2015-05-05,27377,27434,27210,27220,15589300
2015-05-06,27242,27434,27197,27400,13429200
2015-05-07,27461,27764,27190,27249,14328100
2015-05-08,27201,27414,27009,27270,13482200
2015-05-11,27434,27460,26925,27055,14587400
2015-05-12,27078,27496,26978,27153,10425100
2015-05-13,27210,27377,26936,26951,17976500
2015-05-14,26918,27285,26734,26889,13443700
2015-05-15,26598,26616,26373,26608,17162200
2015-05-18,26590,26747,26132,26133,16425600
2015-05-19,26336,26945,26181,26631,18100400
2015-05-20,26608,26705,26156,26367,18055600
2015-05-21,26291,26948,25985,26782,16180100
2015-05-22,26608,26719,26315,26670,13118100
2015-05-25,26740,26844,26549,26674,15055900
2015-05-26,26645,26806,26568,26716,15194400
2015-05-27,26829,26908,26387,26404,13180400
2015-05-28,26341,26446,25759,25796,11293700
2015-05-29,25724,26331,25621,26094,11926300
2015-06-01,26012,26256,25805,26186,8767300
2015-06-02,26311,26328,25342,25604,16503300
2015-06-03,25474,25505,25220,25359,14525200
2015-06-04,25361,25595,25078,25147,13218600
2015-06-05,25031,25802,24824,25549,15191300
2015-06-08,25424,25844,25273,25746,18568600
2015-06-09,25632,25999,25433,25752,13035600
2015-06-10,25767,26312,25634,26166,14953800
2015-06-11,26194,26328,26162,26326,11423800
2015-06-12,26392,26443,26023,26067,18266400
2015-06-15,26200,26205,25531,25574,14175600
2015-06-16,25598,26117,25530,25938,12992300
2015-06-17,25846,25994,25193,25335,13793600
2015-06-18,25481,25834,25322,25774,16932000
2015-06-19,25915,25971,24982,25145,16964200
2015-06-22,25079,25125,24842,24926,16993200
2015-06-23,24946,25392,24865,25368,16370300
2015-06-24,25326,25723,25141,25695,10633900
2015-06-25,25657,26348,25595,26129,12055000
2015-06-26,26218,26388,25443,25597,15906000
2015-06-29,25625,25786,25418,25497,24184200
2015-06-30,25563,25621,25448,25485,18125900
2015-07-01,25461,25510,25296,25346,16029900
2015-07-02,25531,25561,25067,25146,15840800
2015-07-03,25152,25355,24962,25259,11152300
2015-07-06,25242,25454,25172,25270,19955900
2015-07-07,25362,25658,24713,24941,18278600
2015-07-08,24969,25065,24628,24752,16343300
2015-07-09,24910,25043,24556,24670,15050100
2015-07-10,24829,25006,24624,24668,13587800
2015-07-13,24910,24997,24447,24588,13973600
2015-07-14,24839,24862,24034,24076,14311900
2015-07-15,24082,24451,23892,24117,20823900
2015-07-16,23951,24367,23658,24300,12652100
2015-07-17,24292,24992,24153,24853,17958000
2015-07-20,24900,24991,24504,24687,15271000
2015-07-21,24727,25338,24502,25017,20907800
2015-07-22,24970,25047,24750,24836,14595600
2015-07-23,24740,25381,24686,25293,12143000
2015-07-24,25354,25590,25122,25261,14481800
2015-07-27,25258,25455,25019,25313,18755100
2015-07-28,25286,25417,25131,25255,17492100
2015-07-29,25316,25342,25192,25327,16046200
2015-07-30,25436,25531,25203,25410,14841700
2015-07-31,25454,25637,24746,24939,16611600
2015-08-03,24838,25222,24655,25192,13893100
2015-08-04,25381,25431,24475,24855,11729200
2015-08-05,24948,24998,24582,24813,16941200
2015-08-06,24924,25270,24914,25164,15538400
2015-08-07,25070,25132,25012,25108,15503000
2015-08-10,24969,25010,24688,24900,13373000
2015-08-11,24974,25521,24815,25516,14671400
2015-08-12,25564,26279,25343,26043,15045400
2015-08-13,26160,26661,25974,26586,10673200
2015-08-14,26622,27030,26545,26999,9635000
2015-08-17,27296,27332,26983,27207,10714200
2015-08-18,27390,27720,27273,27307,16904700
2015-08-19,27156,27348,26627,26779,13825100
2015-08-20,26807,26931,26310,26454,13519100
2015-08-21,26325,26427,26142,26162,16002200
2015-08-24,26241,26640,26150,26585,17190800
2015-08-25,26558,27630,26322,27522,13834700
2015-08-26,27460,27967,27305,27851,9049300
2015-08-27,28018,28083,27683,27791,11328500
